4683	
	1.406215084	1.452150285	1.460382999	1.303364193	1.350274289
	1.492092022	1.389845812	1.532383252	1.364020547	1.452843095
	1.516785372	1.528711043	1.540518013	1.375275738	1.486199385
	1.498613536	1.52608702	1.515807075	1.179179708	1.235968091
	1.296448292	1.573845963	1.60501828	1.587061547	1.280327265
	1.240117022	1.409422764	1.569091847	1.599445304	1.591319219
	1.463856758	1.305468006	1.438241974	1.569136315	1.537509378
	1.460435093	1.451609681	1.418845392	1.031092331	1.090678232
	1.148806434	1.642418865	1.650269306	1.672128129	1.63452814
	1.164920645	1.169990952	1.089890734	1.338777731	1.651184974
	1.631284716	1.659223326	1.381807743	1.361523075	1.236328433
	1.604474684	1.501604039	1.578810328	1.40588508	1.361357628
	1.375296559	1.314042889	0.9452449554	0.8786740312	1.561607439
	1.436237033	0.9834146867	1.705639666	1.691007113	1.720068708
	1.704404007	1.04114825	1.106486562	1.010951233	0.9465424688
	1.235604383	1.708923247	1.661677049	1.692555948	1.28971251
	1.278454434	1.646508989	1.516256649	1.619133003	1.292807357
	1.332908749	1.235244834	1.205324512	0.8531218764	0.8230972521
	0.7548679254	1.592030527	1.360786735	1.449321889	1.40008909
	0.8359835008	1.760618	1.741162833	1.775371484	1.756885874
	1.755369593	0.8880353172	1.075502442	0.9397077601	0.8757902333
	1.135394304	1.737573912	1.704556005	1.171793609	1.674090828
	1.496866922	1.213687112	1.143472477	1.253459771	1.080192893
	1.067707281	0.7186264396	0.7532584238	0.7109519597	0.6454247509
	1.614550286	1.659645012	1.549919946	1.289803234	1.400809671
	1.140369069	0.622413997	1.7549325	0.7564470558	1.812061706
	1.791107988	1.821541558	1.796031891	1.786043428	0.7728969009
	0.9637278598	0.8227576259	0.7924382508	1.016760455	1.7335106
	1.719009695	1.473312278	1.052442205	0.9831199659	1.121621731
	0.9317815905	0.9398161553	0.9201346677	0.6481231304	0.6541850241
	0.6834153836	0.5359815764	1.548022267	1.61882908	1.682532474
	1.290632509	1.18619756	1.384758832	1.012242223	0.6138540589
	1.778665691	1.799475759	0.4800462159	1.666238025	1.673417069
	1.634502114	1.612504241	0.6702295496	1.85160465	1.856369328
	1.832849609	1.861343477	1.825560942	1.832297937	0.6875847395
	0.8303016388	0.7174106296	0.7404799834	0.7065628778	1.778434386
	1.746312931	1.466799358	1.390234568	0.8960543039	0.8462892171
	1.062847296	0.9748731778	0.940921442	0.8198465297	0.8156944795
	0.576251066	0.5983138046	0.5090376308	1.552059535	1.722807079
	1.291582596	1.179530537	1.065371476	0.5652483191	1.820314742
	1.837695863	0.4537179306	1.715913899	1.658343214	1.590785528
	1.640851372	1.694849062	1.680735724	1.574964334	1.548915299
	1.534530911	1.180099999	0.6670598882	1.705350974	0.596042567
	1.892214443	1.895164328	1.862770626	1.890912963	1.868378772
	0.6312249747	0.7247665793	0.6382989209	0.6204307838	1.793975005
	1.83158177	1.769186952	1.477200898	1.386767088	1.364064374
	1.267834208	0.7804307606	0.8225420871	0.7410194123	0.9312207186
	0.8635772509	0.7363233493	0.4755959376	0.5419706003	0.5173293961
	1.038800173	0.9605226597	1.863338495	0.484038706	0.4255069716
	1.758690609	1.725995976	1.50794473	1.570096486	1.617779753
	1.677996704	1.747735812	1.505515248	1.478451982	1.092160267
	0.6087865859	1.72972722	1.754649695	-0.1784507316	1.829950961
	-0.3090980004	0.9523172678	0.7359063886	0.5905620047	1.493056674
	0.5515587449	0.5434017897	1.918766517	1.927663557	1.902864607
	1.894832766	0.6594718895	0.5870028219	1.822938224	1.869697841
	1.862314272	1.798239594	1.39719607	1.26572215	1.303069879
	1.159066792	0.6869553958	0.7700593297	0.6641085392	0.8253329599
	0.8859984541	0.4744127591	0.4736870855	1.89859589	0.4759847236
	0.4605544747	0.3952587661	1.786122919	1.417233161	1.428929851
	1.553735446	1.590683204	1.655798977	1.713313815	1.788933277
	1.421790816	1.004480106	0.5525544047	1.773729413	-0.1722140167
	-0.1256064233	-0.2578480109	-0.4409864511	0.8886610875	0.8473549246
	0.6951725778	0.6397877893	0.6165167582	0.5561937494	1.424008206
	1.40435259	1.495978092	0.3702784857	-0.4095941522	0.7000286143
	0.5288455353	0.4929897844	1.948089407	1.934408019	1.952154534
	1.9248868	0.5870992556	1.833760664	1.864719088	1.896654485
	1.891981926	1.310296563	1.102249813	1.174739108	1.205712119
	0.6221794984	0.7368591442	0.7770305249	0.4536239088	0.4593529418
	1.92299911	0.4346873167	0.4794479436	1.822833544	1.336796906
	1.329411641	1.510970279	1.565499871	1.647531495	1.70640536
	1.762894793	1.818224058	1.311600671	0.907324507	0.9960233966
	0.4995697733	1.808525907	-0.1319582528	-0.07522323743	-0.3009253537
	-0.1512508159	-0.5734513244	0.8124239009	0.8256438964	0.7624609672
	0.6459763643	0.5992841643	0.5592059903	0.5294286028	1.347686807
	1.441717731	1.318719292	0.3569009369	0.446947613	-0.4559923042
