141	
	  0	0.05394022522	  0	0.1073414975	  0
	0.07911956421	0.04312608609	0.1596702491	0.1342731262	  0
	0.05353135878	0.0986266489	0.1705934439	0.2104036283	0.1947327373
	  0	0.1384142554	0.05235368305	0.09876639943	0.1992299808
	0.2288474029	0.259034724	0.2489186242	  0	0.06002958173
	  0	  0	  0	0.1606697677	0.1139523694
	0.3050776304	0.2375805543	0.2808971757	0.2819688288	0.3239480892
	0.2980156938	  0	  0	0.06491336478	0.1194404287
	0.06602601743	0.1162810129	0.1256212744	0.18894682	0.3480723019
	0.368028106	0.2657314664	0.3163126214	0.3340189892	0.3666848774
	0.3924227264	0.3655656688	0.09983341665	0.1326433124	0.1636850551
	0.2095800261	0.1767428785	0.192493182	0.2761548617	0.38758915
	0.4211133393	0.3433290739	0.4749022977	0.3956869715	0.427126605
	0.4453667071	0.1986693308	0.2224791688	0.261178482	0.2847582102
	0.2823212354	0.275396693	0.3560980509	0.4232333355	0.4521465369
	0.488012662	0.4207354921	0.4600618938	0.5344314174	0.4923456566
	0.5172194328	0.3460375357	0.2955202067	0.3264678663	0.4094804359
	0.3920455708	0.3702422336	0.4415801628	0.4546487134	0.5230667522
	0.5169825585	0.558659294	0.4878296506	0.5235102402	0.5704581926
	0.5998608751	0.5633042598	0.4145121729	0.3894183423	0.4770304074
	0.4698689466	0.4580127105	0.5102165977	0.5862584808	0.6435925086
	0.6236626863	0.585732425	0.5538153787	0.6227793295	0.6735468973
	0.6603681521	0.4794255386	0.5195413523	0.5394551203	0.576764979
	0.558326923	0.6944959727	0.641680323	0.617733629	0.7384602626
	0.7283441628	0.6975033781	0.5646424734	0.6128813206	0.6400953063
	0.6786555194	0.7750461017	0.7498968572	0.7352359173	0.6442176872
	0.6839671599	0.7030567288	0.8038879363	0.7784908134	0.7173560909
	0.7475271318	0.7896531124	0.8246975884	0.7833269096	0.8372671348
	0.8414709848	
